source,listing_id,title,price,currency,year,fuel_type,transmission,creator,sector,mileage,brand,model,door_count,origin,first_owner,fiscal_power,condition,equipment,seller_city,image_folder,url,publication_date
moteur,633130,kuga titanium plus,Appeler pour le prix,MAD,2015,Diesel,Automatique,N/A,Casablanca,"224,000 km",Ford,Kuga,N/A,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633130/ford-kuga.html,2026-08-13 14:22:02
moteur,633129,Citroën C15 Diesel Manuelle 2003 à Fquih Ben Saleh,"35,000 MAD",MAD,2003,Diesel,Manuelle,N/A,Fquih Ben Salah,28 km,Citroën,C15,3,N/A,N/A,7,N/A,État du véhicule,Fquih Ben Salah,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633129/citroen-c15.html,2026-08-13 14:22:02
moteur,633128,C220 break diwana 2016,"125,000 MAD",MAD,2006,Diesel,Manuelle,N/A,Casablanca,"380,000 km",Mercedes-Benz,220,5,N/A,N/A,9,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633128/mercedes-benz-220.html,2026-08-13 14:22:02
moteur,633127,Range Rover sport neuf,"580,000 MAD",MAD,2021,Diesel,Automatique,N/A,Casablanca,"60,000 km",Land Rover,Range Rover Sport,5,N/A,N/A,11,N/A,État du véhicule,Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633127/land-rover-range-rover-sport.html,2026-08-13 14:11:03
moteur,633126,audi A3 s line emporter neuf tout option,"340,000 MAD",MAD,2021,Diesel,Automatique,N/A,Casablanca,"175,000 km",Audi,A3 Sportback,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633126/audi-a3-sportback.html,2026-08-13 14:11:03
moteur,633125,مكناس ويسلان,"73,000 MAD",MAD,2017,Essence,Manuelle,N/A,Meknes,"172,596 km",Dacia,Logan,5,N/A,N/A,7,N/A,"État du véhicule, Climatisation, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Navigation GPS, Ordinateur de bord, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Meknes,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633125/dacia-logan.html,2026-08-13 14:11:03
moteur,633124,Peugeot 208 GT 2026 – Toutes Options (État Neuf),"330,000 MAD",MAD,2026,Hybride,Automatique,N/A,Tetouan,"14,300 km",Peugeot,408,5,N/A,N/A,7,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Tetouan,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633124/peugeot-408.html,2026-08-13 14:11:02
moteur,633123,Kia Picanto Essence Manuelle 2009 à Casablanca,"57,000 MAD",MAD,2009,Essence,Manuelle,N/A,Casablanca,"130,000 km",Kia,Picanto,5,N/A,N/A,6,N/A,KIA PICANTO TRÈS BONNE QUALITÉS LA PAINTURE ORIGAINALE 4PNEU NEUF LES VETRE ÉLECTRIQUE AVEC LA CLIM SONT INTERMIDAIRE,Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633123/kia-picanto.html,2026-08-13 14:11:02
moteur,633122,Porsche Cayenne Coupé,Appeler pour le prix,MAD,2019,Essence,Automatique,N/A,Casablanca,"105,000 km",Porsche,Cayenne,5,N/A,N/A,17,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633122/porsche-cayenne.html,2026-08-13 14:00:31
moteur,633121,Toyota RAV4,"110,000 MAD",MAD,2010,Diesel,Manuelle,N/A,Kenitra,"260,000 km",Toyota,RAV-4,5,N/A,N/A,9,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Jantes",Kenitra,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633121/toyota-rav-4.html,2026-08-13 14:00:31
moteur,633120,207 diesel clima,Appeler pour le prix,MAD,2007,Diesel,Manuelle,N/A,Casablanca,40 km,Peugeot,207,N/A,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Vitres électriques, ESP, Ordinateur de bord, Radar de recul",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633120/peugeot-207.html,2026-08-13 14:00:30
moteur,633119,Ford focus gia,"95,000 MAD",MAD,2009,Diesel,Manuelle,N/A,Temara,"200,000 km",Ford,Focus,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Temara,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633119/ford-focus.html,2026-08-13 14:00:29
moteur,633118,mini countryman diesel 6chv,"95,000 MAD",MAD,2014,Diesel,Manuelle,N/A,Casablanca,160 km,Mini,Countryman,5,N/A,N/A,6,N/A,clim les jantes aluminium assistée 4vitre électrique centralisée les phares secours...jamais accidentée,Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633118/mini-countryman.html,2026-08-13 13:55:05
moteur,633116,renault express,"140,000 MAD",MAD,2022,Diesel,Manuelle,N/A,Meknes,"110,000 km",Renault,Express,5,N/A,N/A,6,N/A,"Climatisation, Airbags, Fermeture centralisée, Vitres électriques, CD / MP3 / Bluetooth",Meknes,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633116/renault-express.html,2026-08-13 13:55:05
moteur,633114,renault kangoo 2007 diesel,"55,000 MAD",MAD,2007,Diesel,Manuelle,N/A,Casablanca,"385,000 km",Renault,Kangoo,3,N/A,N/A,7,N/A,État du véhicule,Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633114/renault-kangoo.html,2026-08-13 13:55:04
moteur,633113,bmw f10 automatique,Appeler pour le prix,MAD,2012,Diesel,Automatique,N/A,Meknes,290 km,BMW,Série 5,N/A,N/A,N/A,8,N/A,"Je propose à la vente une BMW Série 5 de 2012.
- Marque : BMW
- Modèle : Série 5
- Année-Modèle : 2012
- Puissance fiscale : 8 CV
- Type de carburant : Diesel
- Lieu : Meknès
N'hésitez pas à me contacter pour plus d'informations.",Meknes,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633113/bmw-serie-5.html,2026-08-13 13:55:04
moteur,633112,Ford Mondeo,"1,350,000 MAD",MAD,2015,Diesel,Automatique,N/A,Tetouan,"233,000 km",Ford,Mondeo,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Tetouan,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633112/ford-mondeo.html,2026-08-13 13:55:04
moteur,633111,stipwai sandiro,"145,000 MAD",MAD,2020,Diesel,Manuelle,N/A,Casablanca,32 km,Dacia,Sandero,N/A,N/A,N/A,6,N/A,"État du véhicule, Climatisation, Navigation GPS, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633111/dacia-sandero.html,2026-08-13 13:55:04
moteur,633110,jeep renegade,"175,000 MAD",MAD,2021,Diesel,Automatique,N/A,Kenitra,"115,000 km",Jeep,Renegade,5,N/A,N/A,7,N/A,État du véhicule,Kenitra,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633110/jeep-renegade.html,2026-08-13 13:55:03
moteur,633109,peugeot 208 ww,Appeler pour le prix,MAD,2026,Diesel,Manuelle,N/A,Casablanca,50 km,Peugeot,208,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Régulateur de vitesse, Vitres électriques, Intérieur cuir, Navigation GPS, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633109/peugeot-208.html,2026-08-13 13:55:02
moteur,633108,Fiat 500 Sport automatique 2022,"147,000 MAD",MAD,2022,Essence,Automatique,N/A,Casablanca,"24,000 km",Fiat,500,3,N/A,N/A,7,N/A,"Jantes, Airbags, Climatisation, Navigation GPS, Intérieur cuir, Radar de recul, Vitres électriques, ABS, Régulateur de vitesse, Limiteur de vitesse, CD / MP3 / Bluetooth, Ordinateur de bord, Fermeture centralisée, État du véhicule",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633108/fiat-500.html,2026-08-13 13:52:43
moteur,633107,Fiat 500 SPORT automatique 2022,"147,000 MAD",MAD,2022,Essence,Automatique,N/A,Casablanca,"24,000 km",Fiat,500,3,N/A,N/A,7,N/A,"Jantes, Airbags, Climatisation, Navigation GPS, Intérieur cuir, Radar de recul, Vitres électriques, ABS, ESP, Régulateur de vitesse, Limiteur de vitesse, CD / MP3 / Bluetooth, Ordinateur de bord, Fermeture centralisée, État du véhicule",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633107/fiat-500.html,2026-08-13 13:52:38
moteur,633105,KIFAL - VOLKSWAGEN Touareg,"551,000 MAD",MAD,2021,Diesel,Automatique,N/A,Casablanca,"130,147 km",Volkswagen,Touareg,N/A,N/A,N/A,12,N/A,"Référence Kifal : #VEH000134K
KIFAL AUTO s'occupe de la vente d'une VOLKSWAGEN Touareg III - Ph1 - 3.0 V6 TDI R-LINE BVA 259ch pour le compte de son client particulier.
La voiture est expertisée suivant 150 points de contrôles et ne présente pas d'accident ou de blocage administratif.
KIFAL AUTO n'a pas de garage, la voiture est chez son propriétaire à MARRAKECH.
Il n'y a pas de frais pour l'acheteur.
Veuillez nous contacter pour plus d'informations ou pour voir le véhicule.

Marque : VOLKSWAGEN
Modele : Touareg
Version : 2021
Carburant : diesel
Transmission : Automatique
Kilométrage : 130 147 Km
Mise en circulation : 06-2021
1ere main : Non
Origine : WW Maroc.",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633105/volkswagen-touareg.html,2026-08-13 13:52:11
moteur,633104,Dacia 2017,"120,000 MAD",MAD,2017,Diesel,Manuelle,N/A,Oujda,"146,000 km",Dacia,Sandero,5,N/A,N/A,6,N/A,"État du véhicule, Climatisation, Airbags, Régulateur de vitesse, Radar de recul, Limiteur de vitesse",Oujda,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633104/dacia-sandero.html,2026-08-13 13:44:04
moteur,633103,Skoda Octavia,"152,000 MAD",MAD,2016,Diesel,Manuelle,N/A,Meknes,199 km,Skoda,Octavia,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Meknes,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633103/skoda-octavia.html,2026-08-13 13:44:04
moteur,633102,داسيا لوجان ديزل يدوي 2007 في الدار البيضاء,"57,000 MAD",MAD,2007,Diesel,Manuelle,N/A,Casablanca,"5,000 km",Dacia,Logan,5,N/A,N/A,6,N/A,"État du véhicule, Climatisation, Airbags, Fermeture centralisée, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633102/dacia-logan.html,2026-08-13 13:44:04
moteur,633101,لوكان 2007نقية عامرة,"63,000 MAD",MAD,2007,Diesel,Manuelle,N/A,Casablanca,0 km,Dacia,Logan,5,N/A,N/A,6,N/A,État du véhicule,Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633101/dacia-logan.html,2026-08-13 13:44:04
moteur,633100,Suzuki Alto Essence Manuelle 2010 à Fès,"38,000 MAD",MAD,2010,Essence,Manuelle,N/A,Fes,"200,000 km",Suzuki,Alto,5,N/A,N/A,5,N/A,"État du véhicule, Fermeture centralisée, Vitres électriques, Radar de recul, CD / MP3 / Bluetooth",Fes,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633100/suzuki-alto.html,2026-08-13 13:44:03
moteur,633099,Dacia Logan Diesel Manuelle 2018 à Tanger,"110,000 MAD",MAD,2018,Diesel,Manuelle,N/A,Tanger,"74,000 km",Dacia,Logan,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, Ordinateur de bord, Limiteur de vitesse, CD / MP3 / Bluetooth",Tanger,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633099/dacia-logan.html,2026-08-13 13:44:03
moteur,633098,Hyundai Santa Fe Diesel Automatique 2009 à Tanger,"90,000 MAD",MAD,2009,Diesel,Automatique,N/A,Tanger,"246,000 km",Hyundai,Santa Fe,5,N/A,N/A,9,N/A,"État du véhicule, ABS, Climatisation, Airbags, CD / MP3 / Bluetooth",Tanger,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633098/hyundai-santa-fe.html,2026-08-13 13:44:03
moteur,633097,Fiat Punto Diesel Manuelle 2015 à Casablanca,"96,000 MAD",MAD,2015,Diesel,Manuelle,N/A,Casablanca,"103,000 km",Fiat,Punto,5,N/A,N/A,5,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633097/fiat-punto.html,2026-08-13 13:44:02
moteur,633096,Audi a1 diesel automatique 6cv,Appeler pour le prix,MAD,2013,Diesel,Automatique,N/A,Casablanca,"76,848 km",Audi,A1,N/A,N/A,N/A,6,N/A,État du véhicule,Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633096/audi-a1.html,2026-08-13 13:44:02
moteur,633095,Renault megane classique,"55,000 MAD",MAD,1999,Diesel,Manuelle,N/A,Beni Mellal,"425,000 km",Renault,Megane,5,N/A,N/A,7,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Vitres électriques, CD / MP3 / Bluetooth",Beni Mellal,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633095/renault-megane.html,2026-08-13 13:44:02
moteur,633094,bmw serie e87,"83,000 MAD",MAD,2009,Diesel,Manuelle,N/A,Rabat,"216,000 km",BMW,Série 1,5,N/A,N/A,8,N/A,État du véhicule,Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633094/bmw-serie-1.html,2026-08-13 13:44:01
moteur,633093,belle voiture a vendre Peugeot 307 oxygo essence,"58,000 MAD",MAD,2008,Essence,Manuelle,N/A,Rabat,"290,000 km",Peugeot,307,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord",Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633093/peugeot-307.html,2026-08-13 13:44:01
moteur,633109,peugeot 208 ww,Appeler pour le prix,MAD,2026,Diesel,Manuelle,N/A,Casablanca,50 km,Peugeot,208,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Régulateur de vitesse, Vitres électriques, Intérieur cuir, Navigation GPS, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633109/peugeot-208.html,2026-08-13 13:55:02
moteur,633108,Fiat 500 Sport automatique 2022,"147,000 MAD",MAD,2022,Essence,Automatique,N/A,Casablanca,"24,000 km",Fiat,500,3,N/A,N/A,7,N/A,"Jantes, Airbags, Climatisation, Navigation GPS, Intérieur cuir, Radar de recul, Vitres électriques, ABS, Régulateur de vitesse, Limiteur de vitesse, CD / MP3 / Bluetooth, Ordinateur de bord, Fermeture centralisée, État du véhicule",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633108/fiat-500.html,2026-08-13 13:52:43
moteur,633107,Fiat 500 SPORT automatique 2022,"147,000 MAD",MAD,2022,Essence,Automatique,N/A,Casablanca,"24,000 km",Fiat,500,3,N/A,N/A,7,N/A,"Jantes, Airbags, Climatisation, Navigation GPS, Intérieur cuir, Radar de recul, Vitres électriques, ABS, ESP, Régulateur de vitesse, Limiteur de vitesse, CD / MP3 / Bluetooth, Ordinateur de bord, Fermeture centralisée, État du véhicule",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633107/fiat-500.html,2026-08-13 13:52:38
moteur,633105,KIFAL - VOLKSWAGEN Touareg,"551,000 MAD",MAD,2021,Diesel,Automatique,N/A,Casablanca,"130,147 km",Volkswagen,Touareg,N/A,N/A,N/A,12,N/A,"Référence Kifal : #VEH000134K
KIFAL AUTO s'occupe de la vente d'une VOLKSWAGEN Touareg III - Ph1 - 3.0 V6 TDI R-LINE BVA 259ch pour le compte de son client particulier.
La voiture est expertisée suivant 150 points de contrôles et ne présente pas d'accident ou de blocage administratif.
KIFAL AUTO n'a pas de garage, la voiture est chez son propriétaire à MARRAKECH.
Il n'y a pas de frais pour l'acheteur.
Veuillez nous contacter pour plus d'informations ou pour voir le véhicule.

Marque : VOLKSWAGEN
Modele : Touareg
Version : 2021
Carburant : diesel
Transmission : Automatique
Kilométrage : 130 147 Km
Mise en circulation : 06-2021
1ere main : Non
Origine : WW Maroc.",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633105/volkswagen-touareg.html,2026-08-13 13:52:11
moteur,633104,Dacia 2017,"120,000 MAD",MAD,2017,Diesel,Manuelle,N/A,Oujda,"146,000 km",Dacia,Sandero,5,N/A,N/A,6,N/A,"État du véhicule, Climatisation, Airbags, Régulateur de vitesse, Radar de recul, Limiteur de vitesse",Oujda,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633104/dacia-sandero.html,2026-08-13 13:44:04
moteur,633103,Skoda Octavia,"152,000 MAD",MAD,2016,Diesel,Manuelle,N/A,Meknes,199 km,Skoda,Octavia,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Meknes,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633103/skoda-octavia.html,2026-08-13 13:44:04
moteur,633102,داسيا لوجان ديزل يدوي 2007 في الدار البيضاء,"57,000 MAD",MAD,2007,Diesel,Manuelle,N/A,Casablanca,"5,000 km",Dacia,Logan,5,N/A,N/A,6,N/A,"État du véhicule, Climatisation, Airbags, Fermeture centralisée, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633102/dacia-logan.html,2026-08-13 13:44:04
moteur,633101,لوكان 2007نقية عامرة,"63,000 MAD",MAD,2007,Diesel,Manuelle,N/A,Casablanca,0 km,Dacia,Logan,5,N/A,N/A,6,N/A,État du véhicule,Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633101/dacia-logan.html,2026-08-13 13:44:04
moteur,633100,Suzuki Alto Essence Manuelle 2010 à Fès,"38,000 MAD",MAD,2010,Essence,Manuelle,N/A,Fes,"200,000 km",Suzuki,Alto,5,N/A,N/A,5,N/A,"État du véhicule, Fermeture centralisée, Vitres électriques, Radar de recul, CD / MP3 / Bluetooth",Fes,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633100/suzuki-alto.html,2026-08-13 13:44:03
moteur,633099,Dacia Logan Diesel Manuelle 2018 à Tanger,"110,000 MAD",MAD,2018,Diesel,Manuelle,N/A,Tanger,"74,000 km",Dacia,Logan,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, Ordinateur de bord, Limiteur de vitesse, CD / MP3 / Bluetooth",Tanger,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633099/dacia-logan.html,2026-08-13 13:44:03
moteur,633098,Hyundai Santa Fe Diesel Automatique 2009 à Tanger,"90,000 MAD",MAD,2009,Diesel,Automatique,N/A,Tanger,"246,000 km",Hyundai,Santa Fe,5,N/A,N/A,9,N/A,"État du véhicule, ABS, Climatisation, Airbags, CD / MP3 / Bluetooth",Tanger,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633098/hyundai-santa-fe.html,2026-08-13 13:44:03
moteur,633097,Fiat Punto Diesel Manuelle 2015 à Casablanca,"96,000 MAD",MAD,2015,Diesel,Manuelle,N/A,Casablanca,"103,000 km",Fiat,Punto,5,N/A,N/A,5,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633097/fiat-punto.html,2026-08-13 13:44:02
